workload,rep,seed,patient_id,arrival_time,reg_arrival,reg_service_start,reg_service_end,doc_arrival,doc_service_start,doc_service_end,lab_arrival,lab_service_start,lab_service_end,phar_arrival,phar_service_start,phar_service_end,exit_time
demo,1,43,1064,204.9496148730865,204.9496148730865,204.9496148730865,205.0611331241899,205.0611331241899,205.0611331241899,205.0882812152052,,,,205.0882812152052,205.0882812152052,205.10454641466725,205.10454641466725
demo,1,43,1065,205.03511804003088,205.03511804003088,205.03511804003088,205.0624370941498,205.0624370941498,205.0624370941498,205.1507728212281,,,,205.1507728212281,205.1507728212281,205.17756192251846,205.17756192251846
demo,1,43,1066,205.44047403317555,205.44047403317555,205.44047403317555,205.49570270722674,205.49570270722674,205.49570270722674,205.75430201283535,,,,205.75430201283535,205.75430201283535,206.09868777496817,206.09868777496817
demo,1,43,1067,205.61761334277602,205.61761334277602,205.61761334277602,205.67546447158398,205.67546447158398,205.67546447158398,205.7338454075476,205.7338454075476,205.7338454075476,205.8062619232904,205.8062619232904,205.8062619232904,205.82477251671207,205.82477251671207
demo,1,43,1068,205.65082261778176,205.65082261778176,205.65082261778176,205.74333801280014,205.74333801280014,205.74333801280014,205.8072487288746,,,,205.8072487288746,205.82477251671207,205.83693348939278,205.83693348939278
demo,1,43,1069,205.91817265455958,205.91817265455958,205.91817265455958,205.99347407668168,205.99347407668168,205.99347407668168,206.3827957710303,,,,206.3827957710303,206.3827957710303,206.473243747389,206.473243747389
demo,1,43,1070,206.13420756247845,206.13420756247845,206.13420756247845,206.57026625220107,206.57026625220107,206.57026625220107,206.76811263596397,206.76811263596397,206.76811263596397,206.9316031079629,206.9316031079629,206.9316031079629,207.10306625613498,207.10306625613498
demo,1,43,1071,206.23435650094748,206.23435650094748,206.23435650094748,206.27616692465784,206.27616692465784,206.27616692465784,206.60737140940125,,,,206.60737140940125,206.60737140940125,206.77585182871067,206.77585182871067
demo,1,43,1072,206.24314229139145,206.24314229139145,206.24314229139145,206.25137047101515,206.25137047101515,206.25137047101515,206.48522046215254,,,,206.48522046215254,206.48522046215254,206.85443814638916,206.85443814638916
demo,1,43,1073,206.6462657233609,206.6462657233609,206.6462657233609,206.69967132693563,206.69967132693563,206.69967132693563,206.71058488563784,,,,206.71058488563784,206.77585182871067,206.7922846345725,206.7922846345725
demo,1,43,1074,206.96741351370588,206.96741351370588,206.96741351370588,207.03825329936674,207.03825329936674,207.03825329936674,207.30840838508368,207.30840838508368,207.30840838508368,207.3852261751403,207.3852261751403,207.3852261751403,207.43560886782998,207.43560886782998
demo,1,43,1075,207.02945281114924,207.02945281114924,207.02945281114924,207.21347059934976,207.21347059934976,207.21347059934976,207.57646687477245,,,,207.57646687477245,207.57646687477245,207.78540774496463,207.78540774496463
demo,1,43,1076,207.21252869112928,207.21252869112928,207.21252869112928,207.33216662278645,207.33216662278645,207.33216662278645,207.33952028122908,,,,207.33952028122908,207.33952028122908,207.35726100962293,207.35726100962293
demo,1,43,1077,207.31532505072133,207.31532505072133,207.31532505072133,207.3784006114821,207.3784006114821,207.3784006114821,207.6580671812976,,,,207.6580671812976,207.6580671812976,207.6603948364843,207.6603948364843
demo,1,43,1078,207.45692545986407,207.45692545986407,207.45692545986407,207.7981684227058,207.7981684227058,207.7981684227058,208.05207846547142,208.05207846547142,208.05207846547142,208.54519021709396,208.54519021709396,208.54519021709396,208.70852739795797,208.70852739795797
demo,1,43,1079,207.46376041528933,207.46376041528933,207.46376041528933,207.48606563823705,207.48606563823705,207.48606563823705,207.5907344812025,,,,207.5907344812025,207.5907344812025,207.59959191646146,207.59959191646146
demo,1,43,1080,207.99226930578112,207.99226930578112,207.99226930578112,208.31757471865438,208.31757471865438,208.31757471865438,208.5316705403209,,,,208.5316705403209,208.5316705403209,208.6550151805606,208.6550151805606
demo,1,43,1081,208.2649862506094,208.2649862506094,208.2649862506094,208.54406444686163,208.54406444686163,208.54406444686163,208.54591498008114,,,,208.54591498008114,208.6550151805606,208.72458326247207,208.72458326247207
demo,1,43,1082,208.53011253953042,208.53011253953042,208.53011253953042,208.91725582139316,208.91725582139316,208.91725582139316,208.9264039770913,,,,208.9264039770913,208.9264039770913,209.0339958445146,209.0339958445146
demo,1,43,1083,208.53792319042657,208.53792319042657,208.53792319042657,208.55550275506735,208.55550275506735,208.55550275506735,209.10750259724702,209.10750259724702,209.10750259724702,209.21041374315186,209.21041374315186,209.21041374315186,209.270004519039,209.270004519039
demo,1,43,1084,208.58710802859974,208.58710802859974,208.58710802859974,208.67600161501707,208.67600161501707,208.67600161501707,209.21899352510732,,,,209.21899352510732,209.270004519039,209.31844632608332,209.31844632608332
demo,1,43,1085,208.65759543696535,208.65759543696535,208.65759543696535,208.97139795759216,208.97139795759216,208.97139795759216,209.15842729749835,,,,209.15842729749835,209.15842729749835,209.18602382888932,209.18602382888932
demo,1,43,1086,208.72352303902989,208.72352303902989,208.72352303902989,208.8240091852866,208.8240091852866,208.8240091852866,208.90225754716644,,,,208.90225754716644,208.90225754716644,209.2914638194929,209.2914638194929
demo,1,43,1087,208.81059102304997,208.81059102304997,208.8240091852866,209.06740830645563,209.06740830645563,209.06740830645563,209.3479814412983,209.3479814412983,209.3479814412983,209.35866291236803,209.35866291236803,209.35866291236803,209.39875019785293,209.39875019785293
demo,1,43,1088,209.1796421480094,209.1796421480094,209.1796421480094,209.1974753179093,209.1974753179093,209.1974753179093,209.32434397297337,,,,209.32434397297337,209.32434397297337,209.34894753094488,209.34894753094488
demo,1,43,1089,209.87320852370507,209.87320852370507,209.87320852370507,209.9130238965916,209.9130238965916,209.9130238965916,210.07647281388796,,,,210.07647281388796,210.07647281388796,210.10922120310687,210.10922120310687
demo,1,43,1090,210.20530898284738,210.20530898284738,210.20530898284738,210.43678964276876,210.43678964276876,210.43678964276876,210.4568072393319,210.4568072393319,210.4568072393319,210.5075548680388,210.5075548680388,210.5075548680388,210.8222101443331,210.8222101443331
demo,1,43,1091,210.26957379222443,210.26957379222443,210.26957379222443,210.53713421184818,210.53713421184818,210.53713421184818,210.62507853251304,,,,210.62507853251304,210.62507853251304,210.73552777506023,210.73552777506023
demo,1,43,1092,210.3382002590103,210.3382002590103,210.3382002590103,210.3625236836695,210.3625236836695,210.3625236836695,210.36388747626512,,,,210.36388747626512,210.36388747626512,210.40993045387594,210.40993045387594
demo,1,43,1093,210.78166063699325,210.78166063699325,210.78166063699325,210.79125052927512,210.79125052927512,210.79125052927512,210.91159133078426,,,,210.91159133078426,210.91159133078426,211.09694944236244,211.09694944236244
demo,1,43,1094,210.79320364819708,210.79320364819708,210.79320364819708,210.88420294588946,210.88420294588946,210.88420294588946,211.28932199794482,,,,211.28932199794482,211.28932199794482,211.29253549738402,211.29253549738402
demo,1,43,1095,210.819418010726,210.819418010726,210.819418010726,210.88810202985172,210.88810202985172,210.88810202985172,211.2260864134726,211.2260864134726,211.2260864134726,211.2379334614949,211.2379334614949,211.2379334614949,211.50845142319403,211.50845142319403
demo,1,43,1096,210.93956570477513,210.93956570477513,210.93956570477513,210.9739393815235,210.9739393815235,210.9739393815235,211.07056512728482,,,,211.07056512728482,211.07056512728482,211.23178885294635,211.23178885294635
demo,1,43,1097,211.05170538251508,211.05170538251508,211.05170538251508,211.24021237799337,211.24021237799337,211.24021237799337,211.363317075372,,,,211.363317075372,211.363317075372,211.8805989247637,211.8805989247637
demo,1,43,1098,211.51286560645525,211.51286560645525,211.51286560645525,211.59365570013853,211.59365570013853,211.59365570013853,211.89628508744744,,,,211.89628508744744,211.89628508744744,212.00291103078902,212.00291103078902
demo,1,43,1099,211.53873530334363,211.53873530334363,211.53873530334363,211.54996470661158,211.54996470661158,211.54996470661158,211.8727809202692,,,,211.8727809202692,211.8727809202692,212.0630728131257,212.0630728131257
demo,1,43,1100,211.53913974433,211.53913974433,211.53913974433,211.6394171101698,211.6394171101698,211.6394171101698,211.8554028483504,211.8554028483504,211.8554028483504,211.97693723886223,211.97693723886223,212.00291103078902,212.15010418838176,212.15010418838176
demo,1,43,1101,211.7692042710373,211.7692042710373,211.7692042710373,211.7841855488241,211.7841855488241,211.7841855488241,212.02932437037973,212.02932437037973,212.02932437037973,212.17878545410056,212.17878545410056,212.17878545410056,212.20629022757623,212.20629022757623
demo,1,43,1102,211.91761528427472,211.91761528427472,211.91761528427472,211.97338679405854,211.97338679405854,211.97338679405854,212.09138377776426,,,,212.09138377776426,212.09138377776426,212.14186523892775,212.14186523892775
demo,1,43,1103,212.28224065232035,212.28224065232035,212.28224065232035,212.51254360461715,212.51254360461715,212.51254360461715,212.6934184705217,,,,212.6934184705217,212.6934184705217,212.77938897794076,212.77938897794076
demo,1,43,1104,212.31246093355554,212.31246093355554,212.31246093355554,212.31475083066024,212.31475083066024,212.31475083066024,212.51699188279005,,,,212.51699188279005,212.51699188279005,212.72543283971856,212.72543283971856
demo,1,43,1105,212.32604851274178,212.32604851274178,212.32604851274178,212.3670012169588,212.3670012169588,212.3670012169588,212.70291486845434,212.70291486845434,212.70291486845434,212.75251664605466,212.75251664605466,212.75251664605466,212.7816324965734,212.7816324965734
demo,1,43,1106,212.3931436684505,212.3931436684505,212.3931436684505,212.44721536741133,212.44721536741133,212.44721536741133,212.99916159520546,,,,212.99916159520546,212.99916159520546,213.10389744253044,213.10389744253044
demo,1,43,1107,212.4237035156192,212.4237035156192,212.4237035156192,212.42726969548485,212.42726969548485,212.42726969548485,212.5850031495493,,,,212.5850031495493,212.5850031495493,212.61922274567482,212.61922274567482
demo,1,43,1108,212.56119215992294,212.56119215992294,212.56119215992294,212.61057619882286,212.61057619882286,212.61057619882286,212.7549125486575,,,,212.7549125486575,212.77938897794076,212.94126798950902,212.94126798950902
demo,1,43,1109,212.5924083248322,212.5924083248322,212.5924083248322,212.73937139228383,212.73937139228383,212.73937139228383,213.3656395362525,,,,213.3656395362525,213.3656395362525,213.57905548142648,213.57905548142648
demo,1,43,1110,212.65065112472064,212.65065112472064,212.65065112472064,212.82464354113742,212.82464354113742,212.82464354113742,213.00162936784758,,,,213.00162936784758,213.00162936784758,213.00546805948557,213.00546805948557
demo,1,43,1111,212.7213288049476,212.7213288049476,212.7213288049476,212.76193076957088,212.76193076957088,212.76193076957088,212.84976571058093,,,,212.84976571058093,212.84976571058093,212.90076705812473,212.90076705812473
demo,1,43,1112,212.8910091159736,212.8910091159736,212.8910091159736,212.89660948911575,212.89660948911575,212.89660948911575,212.94747428565276,212.94747428565276,212.94747428565276,212.95695067738427,212.95695067738427,212.95695067738427,212.9720411854586,212.9720411854586
demo,1,43,1113,213.31430960017838,213.31430960017838,213.31430960017838,213.44078918936785,213.44078918936785,213.44078918936785,214.00470685113285,,,,214.00470685113285,214.00470685113285,214.15893414443838,214.15893414443838
demo,1,43,1114,213.37714846618783,213.37714846618783,213.37714846618783,213.45233071670822,213.45233071670822,213.45233071670822,213.6186839712301,,,,213.6186839712301,213.6186839712301,213.6221764669149,213.6221764669149
demo,1,43,1115,213.5450601055671,213.5450601055671,213.5450601055671,213.66816584125306,213.66816584125306,213.66816584125306,214.42627911473983,,,,214.42627911473983,214.42627911473983,214.45920786705526,214.45920786705526
demo,1,43,1116,213.6504387196689,213.6504387196689,213.6504387196689,213.78807544558464,213.78807544558464,213.78807544558464,213.87990514308433,213.87990514308433,213.87990514308433,213.95927437820492,213.95927437820492,213.95927437820492,213.96031716122118,213.96031716122118
demo,1,43,1117,213.65679342459933,213.65679342459933,213.65679342459933,213.69417438920894,213.69417438920894,213.69417438920894,214.13315269581537,,,,214.13315269581537,214.13315269581537,214.21136449029527,214.21136449029527
demo,1,43,1118,213.97146262263044,213.97146262263044,213.97146262263044,214.04679463414004,214.04679463414004,214.04679463414004,214.35115246537688,214.35115246537688,214.35115246537688,214.4519414685849,214.4519414685849,214.4519414685849,214.68003229345632,214.68003229345632
demo,1,43,1119,214.10623834695775,214.10623834695775,214.10623834695775,214.24875032743535,214.24875032743535,214.24875032743535,214.28552873152688,214.28552873152688,214.28552873152688,214.28775289979234,214.28775289979234,214.28775289979234,214.37709075979961,214.37709075979961
demo,1,43,1120,214.4074865011535,214.4074865011535,214.4074865011535,214.51736887400867,214.51736887400867,214.51736887400867,214.57130530795035,,,,214.57130530795035,214.57130530795035,214.61545845568173,214.61545845568173
demo,1,43,1121,215.06747847978951,215.06747847978951,215.06747847978951,215.0863584354688,215.0863584354688,215.0863584354688,215.1467569096476,,,,215.1467569096476,215.1467569096476,215.33339446888246,215.33339446888246
demo,1,43,1122,215.217561630284,215.217561630284,215.217561630284,215.4666723286386,215.4666723286386,215.4666723286386,215.72843077050624,,,,215.72843077050624,215.72843077050624,216.2091859941919,216.2091859941919
demo,1,43,1123,215.64474107787493,215.64474107787493,215.64474107787493,215.69591509788177,215.69591509788177,215.69591509788177,215.93347696525478,215.93347696525478,215.93347696525478,216.10838587477616,216.10838587477616,216.10838587477616,216.5764907396233,216.5764907396233
demo,1,43,1124,215.72802551908126,215.72802551908126,215.72802551908126,215.80913423480362,215.80913423480362,215.80913423480362,216.17057149392403,,,,216.17057149392403,216.2091859941919,216.209475313355,216.209475313355
demo,1,43,1125,215.74862133515012,215.74862133515012,215.74862133515012,215.76816389911562,215.76816389911562,215.76816389911562,215.86366679050104,,,,215.86366679050104,215.86366679050104,216.05586764071984,216.05586764071984
demo,1,43,1126,216.157627055334,216.157627055334,216.157627055334,216.42262936568318,216.42262936568318,216.42262936568318,216.7166361730667,,,,216.7166361730667,216.7166361730667,216.97575580835368,216.97575580835368
demo,1,43,1127,216.5260645062663,216.5260645062663,216.5260645062663,216.73000634243897,216.73000634243897,216.73000634243897,216.75813390523535,,,,216.75813390523535,216.75813390523535,216.8017075376809,216.8017075376809
demo,1,43,1128,217.1687453553994,217.1687453553994,217.1687453553994,217.32572923484696,217.32572923484696,217.32572923484696,217.54414851347363,,,,217.54414851347363,217.54414851347363,217.72760535076634,217.72760535076634
demo,1,43,1129,217.26526015044536,217.26526015044536,217.26526015044536,217.4533569187812,217.4533569187812,217.4533569187812,217.83528341964066,217.83528341964066,217.83528341964066,217.95278676371046,217.95278676371046,217.95278676371046,218.07625133994114,218.07625133994114
demo,1,43,1130,217.60572298179753,217.60572298179753,217.60572298179753,217.7021043517295,217.7021043517295,217.7021043517295,217.79022585644424,,,,217.79022585644424,217.79022585644424,217.79932327484812,217.79932327484812
demo,1,43,1131,217.86956048967608,217.86956048967608,217.86956048967608,218.00803638488418,218.00803638488418,218.00803638488418,218.35483821847745,218.35483821847745,218.35483821847745,218.37078152821104,218.37078152821104,218.37078152821104,218.54888155000276,218.54888155000276
demo,1,43,1132,217.94064503306092,217.94064503306092,217.94064503306092,217.95657300004544,217.95657300004544,217.95657300004544,218.26320284417474,218.26320284417474,218.26320284417474,218.2884525009597,218.2884525009597,218.2884525009597,218.4336173981368,218.4336173981368
demo,1,43,1133,218.24436137647862,218.24436137647862,218.24436137647862,218.27577072635,218.27577072635,218.27577072635,218.56485011591792,218.56485011591792,218.56485011591792,218.57811928309948,218.57811928309948,218.57811928309948,218.63232872196502,218.63232872196502
demo,1,43,1134,218.58711188498214,218.58711188498214,218.58711188498214,218.78580089484976,218.78580089484976,218.78580089484976,219.11064049457858,,,,219.11064049457858,219.11064049457858,219.4848704756273,219.4848704756273
demo,1,43,1135,218.702983959154,218.702983959154,218.702983959154,218.78585891641984,218.78585891641984,218.78585891641984,219.06962073082644,,,,219.06962073082644,219.06962073082644,219.6110607263694,219.6110607263694
demo,1,43,1136,218.7564822813369,218.7564822813369,218.7564822813369,218.9873553143846,218.9873553143846,218.9873553143846,219.2502336621545,,,,219.2502336621545,219.4848704756273,219.84151944965873,219.84151944965873
demo,1,43,1137,219.2034132580465,219.2034132580465,219.2034132580465,219.38420938195637,219.38420938195637,219.38420938195637,219.7012208632812,,,,219.7012208632812,219.788977617725,219.90924642930588,219.90924642930588
demo,1,43,1138,219.4091533714358,219.4091533714358,219.4091533714358,219.4634807097852,219.4634807097852,219.4634807097852,220.0366949821819,,,,220.0366949821819,220.05091033785402,220.320427039683,220.320427039683
demo,1,43,1139,219.4191774460277,219.4191774460277,219.4191774460277,219.56358041972777,219.56358041972777,219.56358041972777,219.94795016897547,,,,219.94795016897547,219.94795016897547,220.01305577878242,220.01305577878242
demo,1,43,1140,219.5444248578541,219.5444248578541,219.5444248578541,219.61599990329654,219.61599990329654,219.61599990329654,219.6284701674501,,,,219.6284701674501,219.6284701674501,219.788977617725,219.788977617725
demo,1,43,1141,219.6856971647378,219.6856971647378,219.6856971647378,219.7001690297181,219.7001690297181,219.7001690297181,220.01729315291914,,,,220.01729315291914,220.04189485402452,220.06145315079544,220.06145315079544
demo,1,43,1142,219.73658720157374,219.73658720157374,219.73658720157374,219.78514463372676,219.78514463372676,219.78514463372676,219.9568961021645,,,,219.9568961021645,219.9568961021645,220.04189485402452,220.04189485402452
demo,1,43,1143,219.84309805482977,219.84309805482977,219.84309805482977,219.90840480078418,219.90840480078418,219.90840480078418,220.00964636454123,,,,220.00964636454123,220.01305577878242,220.05091033785402,220.05091033785402
demo,1,43,1144,220.24876442947726,220.24876442947726,220.24876442947726,220.60998072546448,220.60998072546448,220.60998072546448,220.6975039701945,,,,220.6975039701945,220.6975039701945,220.71254495208848,220.71254495208848
demo,1,43,1145,220.67847089512708,220.67847089512708,220.67847089512708,220.95151069684871,220.95151069684871,220.95151069684871,221.36445912754007,,,,221.36445912754007,221.70170116714542,222.01552248024194,222.01552248024194
demo,1,43,1146,220.79497642036486,220.79497642036486,220.79497642036486,221.10679902533798,221.10679902533798,221.10679902533798,221.13882127487602,,,,221.13882127487602,221.13882127487602,221.21923463748834,221.21923463748834
demo,1,43,1147,220.948396204484,220.948396204484,220.948396204484,221.04148930463518,221.04148930463518,221.04148930463518,221.17548819419392,,,,221.17548819419392,221.21923463748834,221.27254014236726,221.27254014236726
demo,1,43,1148,220.96543654033184,220.96543654033184,220.96543654033184,221.04881800358473,221.04881800358473,221.04881800358473,221.14057452852725,221.14057452852725,221.14057452852725,221.15668436610744,221.15668436610744,221.15668436610744,221.87550652719588,221.87550652719588
demo,1,43,1149,221.06590632509244,221.06590632509244,221.06590632509244,221.08987584519696,221.08987584519696,221.08987584519696,221.26655472383902,221.26655472383902,221.26655472383902,221.31801326805717,221.31801326805717,221.31801326805717,221.70170116714542,221.70170116714542
demo,1,43,1150,221.50548797205883,221.50548797205883,221.50548797205883,221.5750157606167,221.5750157606167,221.5750157606167,221.69933812259134,,,,221.69933812259134,221.87550652719588,221.9187292101739,221.9187292101739
demo,1,43,1151,221.60902168681704,221.60902168681704,221.60902168681704,221.61120313484662,221.61120313484662,221.61120313484662,221.9872080523652,,,,221.9872080523652,221.9872080523652,222.1587954551309,222.1587954551309
demo,1,43,1152,221.87019224890804,221.87019224890804,221.87019224890804,222.04347316504703,222.04347316504703,222.04347316504703,222.22961472769458,,,,222.22961472769458,222.22961472769458,222.3483009244066,222.3483009244066
demo,1,43,1153,221.88530085605896,221.88530085605896,221.88530085605896,221.9168212858416,221.9168212858416,221.9168212858416,222.67471177531698,,,,222.67471177531698,222.67471177531698,222.79069278865396,222.79069278865396
demo,1,43,1154,222.17688689423113,222.17688689423113,222.17688689423113,222.43291432722555,222.43291432722555,222.43291432722555,222.5788193891795,,,,222.5788193891795,222.5788193891795,222.61816777534577,222.61816777534577
demo,1,43,1155,222.2374333471099,222.2374333471099,222.2374333471099,222.34204558643614,222.34204558643614,222.34204558643614,222.38918404074556,,,,222.38918404074556,222.38918404074556,222.42542458278393,222.42542458278393
demo,1,43,1156,222.30136685090588,222.30136685090588,222.30136685090588,222.3259197717553,222.3259197717553,222.3259197717553,222.4242577234101,,,,222.4242577234101,222.4242577234101,222.45797614978463,222.45797614978463
demo,1,43,1157,222.34082240614717,222.34082240614717,222.34082240614717,222.5131427996676,222.5131427996676,222.5131427996676,222.6127195822063,,,,222.6127195822063,222.6127195822063,222.69484877272984,222.69484877272984
demo,1,43,1158,222.71539803030902,222.71539803030902,222.71539803030902,222.80461245632534,222.80461245632534,222.80461245632534,223.02988941681198,,,,223.02988941681198,223.02988941681198,223.0328483590257,223.0328483590257
demo,1,43,1159,222.7503420946066,222.7503420946066,222.7503420946066,222.8340545181331,222.8340545181331,222.8340545181331,222.95913444312023,,,,222.95913444312023,222.95913444312023,223.00704618725402,223.00704618725402
demo,1,43,1160,223.00874213357164,223.00874213357164,223.00874213357164,223.04367720636674,223.04367720636674,223.04367720636674,223.13408714004026,223.13408714004026,223.13408714004026,223.17574087489595,223.17574087489595,223.17574087489595,223.19147076956492,223.19147076956492
demo,1,43,1161,223.20220901215993,223.20220901215993,223.20220901215993,223.4293199743697,223.4293199743697,223.4293199743697,223.43766021359167,,,,223.43766021359167,223.43766021359167,223.707405690557,223.707405690557
demo,1,43,1162,223.29218295053624,223.29218295053624,223.29218295053624,223.4277765579515,223.4277765579515,223.4277765579515,224.32532345716572,,,,224.32532345716572,224.32532345716572,224.60463246202298,224.60463246202298
demo,1,43,1163,223.94773768769673,223.94773768769673,223.94773768769673,224.03439059684345,224.03439059684345,224.03439059684345,224.11664952541616,,,,224.11664952541616,224.11664952541616,224.1904679845207,224.1904679845207
